"year","SASAP.Region","species","p_conf","sector","source_report","harvest"
1983,"Bristol Bay","sockeye",0,"Commercial",NA,37355386
1983,"Chignik","chinook",NA,"Commercial","Report",5488
1983,"Chignik","chum",NA,"Commercial","Report",159412
1983,"Chignik","coho",NA,"Commercial","Report",61927
1983,"Chignik","pink",NA,"Commercial","Report",321178
1983,"Chignik","sockeye",NA,"Commercial","Report",1824175
1983,"Cook Inlet","chinook",0,"Commercial",NA,21500
1983,"Cook Inlet","chum",0,"Commercial",NA,1305503
1983,"Cook Inlet","coho",0,"Commercial",NA,526409
1983,"Cook Inlet","pink",0,"Commercial",NA,994959
1983,"Cook Inlet","sockeye",0,"Commercial",NA,5232516
1983,"Copper River","chinook",NA,"Commercial","Report",50632
1983,"Copper River","chum",NA,"Commercial","Report",6832
1983,"Copper River","coho",NA,"Commercial","Report",351912
1983,"Copper River","pink",NA,"Commercial","Report",8196
1983,"Copper River","sockeye",NA,"Commercial","Report",806008
1983,"Kodiak","chinook",NA,"Commercial","Report",3839
1983,"Kodiak","chum",NA,"Commercial","Report",1085165
1983,"Kodiak","coho",NA,"Commercial","Report",157612
1983,"Kodiak","pink",NA,"Commercial","Report",4603371
1983,"Kodiak","sockeye",NA,"Commercial","Report",1231989
1983,"Kotzebue","chinook",0,"Commercial",NA,121
1983,"Kotzebue","chum",NA,"Commercial","Report",175762
1983,"Kotzebue","pink",0,"Commercial",NA,114
1983,"Kuskokwim","chinook",NA,"Commercial","Report",93676
1983,"Kuskokwim","chum",NA,"Commercial","Report",306554
1983,"Kuskokwim","coho",NA,"Commercial","Report",248389
1983,"Kuskokwim","pink",NA,"Commercial","Report",379
1983,"Kuskokwim","sockeye",NA,"Commercial","Report",90834
1983,"Norton Sound","chinook",NA,"Commercial","Report",10308
1983,"Norton Sound","chum",NA,"Commercial","Report",319437
1983,"Norton Sound","coho",NA,"Commercial","Report",49735
1983,"Norton Sound","pink",NA,"Commercial","Report",76913
1983,"Prince William Sound","chinook",0,"Commercial",NA,660
1983,"Prince William Sound","chum",0,"Commercial",NA,1041162
1983,"Prince William Sound","coho",0,"Commercial",NA,10428
1983,"Prince William Sound","pink",0,"Commercial",NA,13278034
1983,"Prince William Sound","sockeye",0,"Commercial",NA,101941
1983,"Southeast","chinook",0,"Commercial",NA,290379
1983,"Southeast","chum",0,"Commercial",NA,1135262
1983,"Southeast","coho",0,"Commercial",NA,1913032
1983,"Southeast","pink",0,"Commercial",NA,36343458
1983,"Southeast","sockeye",0,"Commercial",NA,1535769
1983,"Yukon","chinook",0,"Commercial",NA,105874
1983,"Yukon","chum",0,"Commercial",NA,963950
1983,"Yukon","coho",0,"Commercial",NA,12959
1984,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",31994
1984,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",2491779
1984,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",513355
1984,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",13945292
1984,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",4183971
1984,"Bristol Bay","chinook",0,"Commercial",NA,101900
1984,"Bristol Bay","chum",0,"Commercial",NA,2021958
1984,"Bristol Bay","coho",0,"Commercial",NA,574372
1984,"Bristol Bay","pink",0,"Commercial",NA,3366061
1984,"Bristol Bay","sockeye",0,"Commercial",NA,24699630
1984,"Chignik","chinook",NA,"Commercial","Report",4318
1984,"Chignik","chum",NA,"Commercial","Report",63303
1984,"Chignik","coho",NA,"Commercial","Report",110128
1984,"Chignik","pink",NA,"Commercial","Report",444804
1984,"Chignik","sockeye",NA,"Commercial","Report",2660619
1984,"Cook Inlet","chinook",0,"Commercial",NA,10755
1984,"Cook Inlet","chum",0,"Commercial",NA,770574
1984,"Cook Inlet","coho",0,"Commercial",NA,463508
1984,"Cook Inlet","pink",0,"Commercial",NA,1313243
1984,"Cook Inlet","sockeye",0,"Commercial",NA,2368111
1984,"Copper River","chinook",NA,"Commercial","Report",39287
1984,"Copper River","chum",NA,"Commercial","Report",27343
1984,"Copper River","coho",NA,"Commercial","Report",597064
1984,"Copper River","pink",NA,"Commercial","Report",32503
1984,"Copper River","sockeye",NA,"Commercial","Report",991827
1984,"Kodiak","chinook",NA,"Commercial","Report",4657
1984,"Kodiak","chum",NA,"Commercial","Report",649092
1984,"Kodiak","coho",NA,"Commercial","Report",229524
1984,"Kodiak","pink",NA,"Commercial","Report",10844293
1984,"Kodiak","sockeye",NA,"Commercial","Report",1950439
1984,"Kotzebue","chinook",0,"Commercial",NA,107
1984,"Kotzebue","chum",NA,"Commercial","Report",320206
1984,"Kuskokwim","chinook",NA,"Commercial","Report",74017
1984,"Kuskokwim","chum",NA,"Commercial","Report",488480
1984,"Kuskokwim","coho",NA,"Commercial","Report",826774
1984,"Kuskokwim","pink",NA,"Commercial","Report",23902
1984,"Kuskokwim","sockeye",NA,"Commercial","Report",81304
1984,"Norton Sound","chinook",NA,"Commercial","Report",8455
1984,"Norton Sound","chum",NA,"Commercial","Report",146442
1984,"Norton Sound","coho",NA,"Commercial","Report",67875
1984,"Norton Sound","pink",NA,"Commercial","Report",119381
1984,"Norton Sound","sockeye",NA,"Commercial","Report",6
1984,"Prince William Sound","chinook",0,"Commercial",NA,536
1984,"Prince William Sound","chum",0,"Commercial",NA,1232831
1984,"Prince William Sound","coho",0,"Commercial",NA,28725
1984,"Prince William Sound","pink",0,"Commercial",NA,21128876
1984,"Prince William Sound","sockeye",0,"Commercial",NA,335585
1984,"Southeast","chinook",0,"Commercial",NA,267541
1984,"Southeast","chum",0,"Commercial",NA,3571846
1984,"Southeast","coho",0,"Commercial",NA,1868440
1984,"Southeast","pink",0,"Commercial",NA,23559814
1984,"Southeast","sockeye",0,"Commercial",NA,1178023
1984,"Yukon","chinook",0,"Commercial",NA,118770
1984,"Yukon","chum",0,"Commercial",NA,791318
1984,"Yukon","coho",0,"Commercial",NA,81144
1985,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",30045
1985,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",2015342
1985,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",348632
1985,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",4434070
1985,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",4740489
1985,"Bristol Bay","chinook",0,"Commercial",NA,120259
1985,"Bristol Bay","chum",0.08,"Commercial",NA,1067336
1985,"Bristol Bay","coho",0,"Commercial",NA,162817
1985,"Bristol Bay","pink",0.2,"Commercial",NA,380
1985,"Bristol Bay","sockeye",0.08,"Commercial",NA,23662311
1985,"Chignik","chinook",NA,"Commercial","Report",1887
1985,"Chignik","chum",NA,"Commercial","Report",22805
1985,"Chignik","coho",NA,"Commercial","Report",191162
1985,"Chignik","pink",NA,"Commercial","Report",160128
1985,"Chignik","sockeye",NA,"Commercial","Report",921502
1985,"Cook Inlet","chinook",0.08,"Commercial",NA,25070
1985,"Cook Inlet","chum",0.08,"Commercial",NA,797477
1985,"Cook Inlet","coho",0.08,"Commercial",NA,674194
1985,"Cook Inlet","pink",0.08,"Commercial",NA,1224862
1985,"Cook Inlet","sockeye",0.08,"Commercial",NA,4311069
1985,"Copper River","chinook",NA,"Commercial","Report",42429
1985,"Copper River","chum",NA,"Commercial","Report",15608
1985,"Copper River","coho",NA,"Commercial","Report",1007266
1985,"Copper River","pink",NA,"Commercial","Report",19275
1985,"Copper River","sockeye",NA,"Commercial","Report",954114
1985,"Kodiak","chinook",NA,"Commercial","Report",4970
1985,"Kodiak","chum",NA,"Commercial","Report",430757
1985,"Kodiak","coho",NA,"Commercial","Report",284166
1985,"Kodiak","pink",NA,"Commercial","Report",7334825
1985,"Kodiak","sockeye",NA,"Commercial","Report",1842731
1985,"Kotzebue","chinook",0,"Commercial",NA,63
1985,"Kotzebue","chum",NA,"Commercial","Report",521406
1985,"Kuskokwim","chinook",NA,"Commercial","Report",74083
1985,"Kuskokwim","chum",NA,"Commercial","Report",224680
1985,"Kuskokwim","coho",NA,"Commercial","Report",382096
1985,"Kuskokwim","pink",NA,"Commercial","Report",111
1985,"Kuskokwim","sockeye",NA,"Commercial","Report",121221
1985,"Norton Sound","chinook",NA,"Commercial","Report",19491
1985,"Norton Sound","chum",NA,"Commercial","Report",134928
1985,"Norton Sound","coho",NA,"Commercial","Report",21968
1985,"Norton Sound","pink",NA,"Commercial","Report",3647
1985,"Norton Sound","sockeye",NA,"Commercial","Report",166
1985,"Prince William Sound","chinook",0,"Commercial",NA,1098
1985,"Prince William Sound","chum",0.08,"Commercial",NA,1277051
1985,"Prince William Sound","coho",0.2,"Commercial",NA,17572
1985,"Prince William Sound","pink",0.09,"Commercial",NA,23827582
1985,"Prince William Sound","sockeye",0.08,"Commercial",NA,495197
1985,"Southeast","chinook",0.06,"Commercial",NA,250353
1985,"Southeast","chum",0.13,"Commercial",NA,3072500
1985,"Southeast","coho",0.08,"Commercial",NA,2529187
1985,"Southeast","pink",0.08,"Commercial",NA,50484540
1985,"Southeast","sockeye",0.1,"Commercial",NA,1805113
1985,"Yukon","chinook",0,"Commercial",NA,145370
1985,"Yukon","chum",0.25,"Commercial",NA,776604
1985,"Yukon","coho",0,"Commercial",NA,57507
1986,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",17335
1986,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",2059846
1986,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",399985
1986,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",4096738
1986,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",3695001
1986,"Bristol Bay","chinook",0,"Commercial",NA,93523
1986,"Bristol Bay","chum",0,"Commercial",NA,1213558
1986,"Bristol Bay","coho",0,"Commercial",NA,146702
1986,"Bristol Bay","pink",0,"Commercial",NA,373290
1986,"Bristol Bay","sockeye",0,"Commercial",NA,15664318
1986,"Chignik","chinook",NA,"Commercial","Report",3037
1986,"Chignik","chum",NA,"Commercial","Report",176640
1986,"Chignik","coho",NA,"Commercial","Report",116633
1986,"Chignik","pink",NA,"Commercial","Report",647125
1986,"Chignik","sockeye",NA,"Commercial","Report",1645834
1986,"Cook Inlet","chinook",NA,"Commercial","Report",40052
1986,"Cook Inlet","chum",NA,"Commercial","Report",1217505
1986,"Cook Inlet","coho",NA,"Commercial","Report",775438
1986,"Cook Inlet","pink",NA,"Commercial","Report",2709251
1986,"Cook Inlet","sockeye",NA,"Commercial","Report",5026933
1986,"Copper River","chinook",NA,"Commercial","Report",40798
1986,"Copper River","chum",NA,"Commercial","Report",17857
1986,"Copper River","coho",NA,"Commercial","Report",411789
1986,"Copper River","pink",NA,"Commercial","Report",3031
1986,"Copper River","sockeye",NA,"Commercial","Report",799846
1986,"Kodiak","chinook",NA,"Commercial","Report",4381
1986,"Kodiak","chum",NA,"Commercial","Report",1134372
1986,"Kodiak","coho",NA,"Commercial","Report",168690
1986,"Kodiak","pink",NA,"Commercial","Report",11807727
1986,"Kodiak","sockeye",NA,"Commercial","Report",3188046
1986,"Kotzebue","chinook",0,"Commercial",NA,101
1986,"Kotzebue","chum",NA,"Commercial","Report",261436
1986,"Kuskokwim","chinook",NA,"Commercial","Report",44972
1986,"Kuskokwim","chum",NA,"Commercial","Report",349269
1986,"Kuskokwim","coho",NA,"Commercial","Report",736910
1986,"Kuskokwim","pink",NA,"Commercial","Report",16561
1986,"Kuskokwim","sockeye",NA,"Commercial","Report",142029
1986,"Norton Sound","chinook",NA,"Commercial","Report",6395
1986,"Norton Sound","chum",NA,"Commercial","Report",146912
1986,"Norton Sound","coho",NA,"Commercial","Report",35600
1986,"Norton Sound","pink",NA,"Commercial","Report",41260
1986,"Norton Sound","sockeye",NA,"Commercial","Report",233
1986,"Prince William Sound","chinook",0.12,"Commercial",NA,1321
1986,"Prince William Sound","chum",0,"Commercial",NA,1666821
1986,"Prince William Sound","coho",0.1,"Commercial",NA,12168
1986,"Prince William Sound","pink",0,"Commercial",NA,10512606
1986,"Prince William Sound","sockeye",0,"Commercial",NA,488957
1986,"Southeast","chinook",0.1,"Commercial",NA,261977
1986,"Southeast","chum",0.06,"Commercial",NA,3098224
1986,"Southeast","coho",0.03,"Commercial",NA,3194865
1986,"Southeast","pink",0.08,"Commercial",NA,45032761
1986,"Southeast","sockeye",0.12,"Commercial",NA,1411917
1986,"Yukon","chinook",0,"Commercial",NA,99257
1986,"Yukon","chum",0,"Commercial",NA,857945
1986,"Yukon","coho",0,"Commercial",NA,47199
1987,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",23360
1987,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",1744736
1987,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",396901
1987,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",1212042
1987,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",2659182
1987,"Bristol Bay","chinook",0,"Commercial",NA,75396
1987,"Bristol Bay","chum",0,"Commercial",NA,1528862
1987,"Bristol Bay","coho",0.2,"Commercial",NA,64551
1987,"Bristol Bay","pink",0.5,"Commercial",NA,11
1987,"Bristol Bay","sockeye",0,"Commercial",NA,16057968
1987,"Chignik","chinook",NA,"Commercial","Report",2651
1987,"Chignik","chum",NA,"Commercial","Report",127261
1987,"Chignik","coho",NA,"Commercial","Report",150414
1987,"Chignik","pink",NA,"Commercial","Report",246775
1987,"Chignik","sockeye",NA,"Commercial","Report",1898838
1987,"Cook Inlet","chinook",NA,"Commercial","Report",40619
1987,"Cook Inlet","chum",NA,"Commercial","Report",508534
1987,"Cook Inlet","coho",NA,"Commercial","Report",462745
1987,"Cook Inlet","pink",NA,"Commercial","Report",310820
1987,"Cook Inlet","sockeye",NA,"Commercial","Report",9718105
1987,"Copper River","chinook",NA,"Commercial","Report",41035
1987,"Copper River","chum",NA,"Commercial","Report",14803
1987,"Copper River","coho",NA,"Commercial","Report",127463
1987,"Copper River","pink",NA,"Commercial","Report",31689
1987,"Copper River","sockeye",NA,"Commercial","Report",1197708
1987,"Kodiak","chinook",NA,"Commercial","Report",4613
1987,"Kodiak","chum",NA,"Commercial","Report",680994
1987,"Kodiak","coho",NA,"Commercial","Report",192433
1987,"Kodiak","pink",NA,"Commercial","Report",4920365
1987,"Kodiak","sockeye",NA,"Commercial","Report",1794224
1987,"Kotzebue","chinook",0,"Commercial",NA,42
1987,"Kotzebue","chum",NA,"Commercial","Report",109467
1987,"Kuskokwim","chinook",NA,"Commercial","Report",65558
1987,"Kuskokwim","chum",NA,"Commercial","Report",603274
1987,"Kuskokwim","coho",NA,"Commercial","Report",478594
1987,"Kuskokwim","pink",NA,"Commercial","Report",163
1987,"Kuskokwim","sockeye",NA,"Commercial","Report",170849
1987,"Norton Sound","chinook",NA,"Commercial","Report",7080
1987,"Norton Sound","chum",NA,"Commercial","Report",102457
1987,"Norton Sound","coho",NA,"Commercial","Report",24279
1987,"Norton Sound","pink",NA,"Commercial","Report",2260
1987,"Norton Sound","sockeye",NA,"Commercial","Report",207
1987,"Prince William Sound","chinook",0.08,"Commercial",NA,840
1987,"Prince William Sound","chum",0.07,"Commercial",NA,1875984
1987,"Prince William Sound","coho",0.15,"Commercial",NA,40066
1987,"Prince William Sound","pink",0.07,"Commercial",NA,26038165
1987,"Prince William Sound","sockeye",0.07,"Commercial",NA,538339
1987,"Southeast","chinook",0.08,"Commercial",NA,281680
1987,"Southeast","chum",0.1,"Commercial",NA,2006795
1987,"Southeast","coho",0.14,"Commercial",NA,1377366
1987,"Southeast","pink",0.08,"Commercial",NA,8893335
1987,"Southeast","sockeye",0.12,"Commercial",NA,1056025
1987,"Yukon","chinook",0,"Commercial",NA,130822
1987,"Yukon","chum",0.5,"Commercial",NA,410757
1988,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",27796
1988,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",2301582
1988,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",739497
1988,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",7110066
1988,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",3001718
1988,"Bristol Bay","chinook",0,"Commercial",NA,45115
1988,"Bristol Bay","chum",0,"Commercial",NA,1465644
1988,"Bristol Bay","coho",0,"Commercial",NA,202698
1988,"Bristol Bay","pink",0,"Commercial",NA,955557
1988,"Bristol Bay","sockeye",0,"Commercial",NA,13939238
1988,"Chignik","chinook",NA,"Commercial","Report",7296
1988,"Chignik","chum",NA,"Commercial","Report",267775
1988,"Chignik","coho",NA,"Commercial","Report",370420
1988,"Chignik","pink",NA,"Commercial","Report",2997159
1988,"Chignik","sockeye",NA,"Commercial","Report",795841
1988,"Cook Inlet","chinook",NA,"Commercial","Report",30774
1988,"Cook Inlet","chum",NA,"Commercial","Report",1034806
1988,"Cook Inlet","coho",NA,"Commercial","Report",568609
1988,"Cook Inlet","pink",NA,"Commercial","Report",1395768
1988,"Cook Inlet","sockeye",NA,"Commercial","Report",7164900
1988,"Copper River","chinook",NA,"Commercial","Report",30760
1988,"Copper River","chum",NA,"Commercial","Report",11203
1988,"Copper River","coho",NA,"Commercial","Report",402107
1988,"Copper River","pink",NA,"Commercial","Report",2798
1988,"Copper River","sockeye",NA,"Commercial","Report",584102
1988,"Kodiak","chinook",NA,"Commercial","Report",22374
1988,"Kodiak","chum",NA,"Commercial","Report",1426400
1988,"Kodiak","coho",NA,"Commercial","Report",303267
1988,"Kodiak","pink",NA,"Commercial","Report",14262355
1988,"Kodiak","sockeye",NA,"Commercial","Report",2698349
1988,"Kotzebue","chinook",0,"Commercial",NA,152
1988,"Kotzebue","chum",NA,"Commercial","Report",352915
1988,"Kuskokwim","chinook",NA,"Commercial","Report",74563
1988,"Kuskokwim","chum",NA,"Commercial","Report",1443953
1988,"Kuskokwim","coho",NA,"Commercial","Report",623733
1988,"Kuskokwim","pink",NA,"Commercial","Report",37645
1988,"Kuskokwim","sockeye",NA,"Commercial","Report",149949
1988,"Norton Sound","chinook",NA,"Commercial","Report",4096
1988,"Norton Sound","chum",NA,"Commercial","Report",107966
1988,"Norton Sound","coho",NA,"Commercial","Report",37214
1988,"Norton Sound","pink",NA,"Commercial","Report",74604
1988,"Norton Sound","sockeye",NA,"Commercial","Report",1252
1988,"Prince William Sound","chinook",0.1,"Commercial",NA,1028
1988,"Prince William Sound","chum",0,"Commercial",NA,1798124
1988,"Prince William Sound","coho",0,"Commercial",NA,70069
1988,"Prince William Sound","pink",0,"Commercial",NA,9640686
1988,"Prince William Sound","sockeye",0,"Commercial",NA,183883
1988,"Southeast","chinook",0.04,"Commercial",NA,231685
1988,"Southeast","chum",0.1,"Commercial",NA,2887298
1988,"Southeast","coho",0.06,"Commercial",NA,995967
1988,"Southeast","pink",0.1,"Commercial",NA,10505626
1988,"Southeast","sockeye",0.09,"Commercial",NA,1403351
1988,"Yukon","chinook",0.33,"Commercial",NA,99664
1988,"Yukon","chum",0,"Commercial",NA,1279264
1988,"Yukon","coho",0,"Commercial",NA,86187
1988,"Yukon","pink",1,"Commercial",NA,0
1989,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",17763
1989,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",1151221
